,Time, RPM, Gear, Throttle, Brake, Steering,Orientation1,Orientation2,Orientation3,Velocity1,Velocity2,Velocity3,Position1,Position2,Position3,Headway_Distance1,Headway_Distance2,Headway_Distance3,Preceding_Vel1,Preceding_Vel2,Preceding_Vel3,labels
154,30.8,4932.792,3.0,0.447,0.0,-0.006,0.996,-0.001,0.087,23.088,0.0,2.027,1688.436,-0.051,293.535,-102.526,0.005,-8.601,34.219,-0.001,2.677,1
155,31.0,4995.351,3.0,0.9329999999999999,0.0,-0.006,0.996,0.004,0.087,23.409,-0.001,2.055,1693.084,-0.053,293.943,-104.758,0.003,-8.732,34.544,-0.001,2.703,1
156,31.2,5101.163,3.0,1.0,0.0,-0.006,0.996,0.004,0.087,23.918,-0.001,2.1,1697.821,-0.054,294.359,-106.965,0.003,-8.859,34.868,-0.001,2.728,2
157,31.4,5211.5779999999995,3.0,1.0,0.0,-0.006,0.996,0.004,0.087,24.433,-0.001,2.145,1702.662,-0.054,294.784,-109.134,0.003,-8.983,35.191,-0.001,2.753,2
158,31.6,5321.385,3.0,1.0,0.0,-0.006,0.996,0.004,0.087,24.947,-0.001,2.19,1707.605,-0.054,295.218,-111.264,0.003,-9.102,35.513,-0.001,2.778,2
159,31.8,5430.812,3.0,0.9690000000000001,0.0,-0.006,0.996,0.004,0.087,25.457,-0.001,2.235,1712.65,-0.054,295.661,-113.356,0.003,-9.218,35.833,-0.001,2.804,2
160,32.0,5513.429,3.0,0.5770000000000001,0.0,-0.006,0.996,0.003,0.087,25.819,0.0,2.267,1717.787,-0.054,296.112,-115.422,0.003,-9.33,36.153,-0.001,2.829,1
161,32.2,5511.179,3.0,0.155,0.0,-0.006,0.996,0.0,0.087,25.791,0.0,2.265,1722.953,-0.052,296.565,-117.521,0.005,-9.445,36.471,-0.001,2.853,1
162,32.4,5456.94,3.0,0.0,0.0,-0.006,0.996,-0.001,0.087,25.519,0.0,2.241,1728.083,-0.051,297.016,-119.72,0.006,-9.568,36.789,-0.001,2.878,1
163,32.6,5389.714,3.0,0.0,0.0,-0.006,0.996,-0.001,0.087,25.204,0.0,2.213,1733.152,-0.051,297.461,-122.044,0.006,-9.701,37.105,-0.001,2.903,1
164,32.8,5324.843000000001,3.0,0.0,0.0,-0.006,0.996,-0.001,0.087,24.901,0.0,2.187,1738.159,-0.051,297.901,-124.492,0.006,-9.845,37.420,-0.001,2.928,1
165,33.0,5317.172,3.0,0.8420000000000001,0.0,-0.006,0.996,0.002,0.087,24.902,0.0,2.186,1743.126,-0.053,298.337,-127.044,0.005,-9.997,37.734,-0.001,2.952,1
166,33.2,5408.762,3.0,1.0,0.0,-0.006,0.996,0.005,0.087,25.356,-0.001,2.226,1748.155,-0.054,298.779,-129.597,0.003,-10.148,38.047,-0.001,2.977,1
167,33.4,5518.19,3.0,1.0,0.0,-0.006,0.996,0.004,0.087,25.868,-0.001,2.271,1753.282,-0.054,299.229,-132.113,0.004,-10.296,38.359,-0.001,3.001,2
168,33.6,5627.4619999999995,3.0,1.0,0.0,-0.006,0.996,0.004,0.087,26.379,-0.001,2.316,1758.512,-0.054,299.688,-134.589,0.004,-10.44,38.670,-0.001,3.026,2
169,33.8,5734.802,3.0,0.961,0.0,0.002,0.996,0.004,0.087,26.88,-0.001,2.352,1763.844,-0.054,300.156,-137.025,0.004,-10.58,38.979,-0.001,3.050,2
170,34.0,5820.863,3.0,0.43200000000000005,0.0,0.008,0.996,0.003,0.087,27.258,0.0,2.371,1769.267,-0.054,300.629,-139.427,0.004,-10.719,39.126,0.000,3.061,1
171,34.2,5807.933000000001,3.0,0.264,0.012,0.008,0.996,0.0,0.087,27.182,0.0,2.355,1774.71,-0.052,301.101,-141.752,0.004,-10.855,38.778,0.001,3.034,1
172,34.4,5776.279,3.0,0.129,0.0,0.01,0.996,0.0,0.086,27.025,0.0,2.333,1780.131,-0.052,301.57,-143.865,-0.004,-10.975,36.727,0.004,2.874,1
173,34.6,5723.515,3.0,0.055999999999999994,0.0,0.016,0.996,-0.001,0.085,26.775,0.0,2.288,1785.509,-0.052,302.033,-145.551,-0.004,-11.062,34.340,-0.005,2.597,1
174,34.8,5659.706,3.0,0.013000000000000001,0.0,0.019,0.996,-0.001,0.084,26.478,0.0,2.214,1790.832,-0.052,302.483,-146.862,-0.004,-11.1,32.219,0.007,2.322,1
175,35.0,5592.004,3.0,0.021,0.012,0.019,0.997,-0.001,0.082,26.167,0.001,2.134,1796.093,-0.052,302.918,-147.816,-0.004,-11.116,30.188,0.000,2.231,1
176,35.2,5579.759,3.0,0.701,0.012,0.021,0.997,0.001,0.08,26.141,0.0,2.079,1801.313,-0.053,303.339,-148.445,-0.005,-11.135,28.378,0.005,2.155,1
177,35.4,5643.098000000001,3.0,0.9470000000000001,0.0,0.021,0.997,0.004,0.079,26.462,0.0,2.08,1806.573,-0.054,303.755,-148.645,-0.008,-11.135,26.395,0.002,2.021,1
178,35.6,5746.641,3.0,1.0,0.0,0.021,0.997,0.004,0.079,26.955,-0.001,2.116,1811.92,-0.055,304.175,-148.38,-0.007,-11.106,24.774,0.002,1.913,2
179,35.8,5853.069,3.0,1.0,0.0,0.021,0.997,0.004,0.079,27.456,-0.001,2.154,1817.366,-0.055,304.602,-147.681,-0.009,-11.045,22.855,0.002,1.766,2
180,36.0,5910.871,3.0,0.263,0.0,0.021,0.997,0.002,0.078,27.691,-0.001,2.153,1822.892,-0.054,305.035,-146.517,-0.009,-10.95,20.925,0.002,1.617,1
181,36.2,5873.866999999999,3.0,0.051,0.012,0.021,0.997,-0.001,0.075,27.5,0.001,2.073,1828.411,-0.052,305.458,-145.001,-0.007,-10.836,19.225,0.002,1.486,1
182,36.4,5801.9130000000005,3.0,0.0,0.0,0.021,0.997,-0.002,0.073,27.162,0.001,1.982,1833.874,-0.052,305.864,-143.17,-0.008,-10.711,17.312,0.002,1.339,1
183,36.6,5731.61,3.0,0.0,0.0,0.019,0.997,-0.001,0.071,26.835,0.001,1.9,1839.271,-0.052,306.252,-141.039,-0.006,-10.567,15.762,-0.010,0.945,1
184,36.8,5661.897,3.0,0.0,0.0,0.021,0.998,-0.001,0.069,26.513,0.0,1.822,1844.603,-0.052,306.625,-138.867,0.002,-10.379,16.073,0.011,0.880,1
185,37.0,5589.342,3.0,0.0,0.012,0.021,0.998,-0.001,0.067,26.182,0.0,1.738,1849.869,-0.052,306.981,-136.776,-0.005,-10.196,15.431,-0.003,0.840,1
186,37.2,5517.689,3.0,0.0,0.012,0.021,0.998,-0.001,0.064,25.847,0.0,1.656,1855.068,-0.052,307.321,-134.612,0.002,-10.068,15.352,-0.007,1.506,1
187,37.4,5506.147,3.0,0.882,0.012,0.021,0.998,0.002,0.062,25.848,0.0,1.602,1860.223,-0.053,307.645,-132.599,0.001,-9.998,16.004,-0.003,0.886,1
188,37.6,5596.0419999999995,3.0,1.0,0.012,0.021,0.998,0.004,0.062,26.282,0.0,1.621,1865.439,-0.054,307.968,-130.657,-0.002,-9.882,16.679,0.007,1.186,1
189,37.8,5700.328,3.0,1.0,0.012,0.021,0.998,0.004,0.062,26.77,-0.001,1.651,1870.749,-0.054,308.295,-128.769,-0.001,-9.799,17.450,-0.003,1.256,2
190,38.0,5796.218000000001,3.0,0.768,0.012,0.021,0.998,0.004,0.062,27.211,-0.001,1.676,1876.154,-0.054,308.629,-126.935,-0.001,-9.723,18.176,0.000,1.308,1
191,38.2,5810.291,3.0,0.17800000000000002,0.012,0.021,0.998,0.0,0.06,27.245,-0.001,1.64,1881.607,-0.053,308.962,-125.196,0.001,-9.657,18.902,-0.001,1.360,1
192,38.4,5756.076999999999,3.0,0.0,0.012,0.019,0.998,-0.001,0.058,26.973,0.001,1.559,1887.029,-0.052,309.283,-123.635,0.002,-9.614,19.626,-0.001,1.412,1
193,38.6,5682.034000000001,3.0,0.0,0.012,0.008,0.998,-0.001,0.056,26.63,0.001,1.492,1892.386,-0.052,309.587,-122.283,0.002,-9.597,20.350,-0.001,1.464,1
194,38.8,5608.866999999999,3.0,0.0,0.012,-0.002,0.998,-0.001,0.056,26.286,0.0,1.48,1897.674,-0.052,309.884,-121.144,0.002,-9.6,21.072,-0.001,1.516,1
195,39.0,5536.571,3.0,0.0,0.012,-0.002,0.998,-0.001,0.056,25.947,0.001,1.464,1902.894,-0.051,310.178,-120.218,0.002,-9.614,21.793,-0.001,1.568,1
196,39.2,5464.843000000001,3.0,0.0,0.012,-0.002,0.998,-0.001,0.056,25.611,0.0,1.445,1908.046,-0.051,310.469,-119.477,0.001,-9.641,22.102,0.000,1.590,1
197,39.4,5393.352,3.0,0.0,0.012,-0.013999999999999999,0.998,-0.001,0.056,25.275,0.0,1.433,1913.131,-0.051,310.756,-118.85,0.003,-9.674,22.602,-0.001,1.626,1
198,39.6,5322.496999999999,3.0,0.0,0.012,-0.028999999999999998,0.998,-0.002,0.058,24.94,-0.001,1.466,1918.15,-0.051,311.045,-118.42,0.002,-9.716,23.184,-0.001,1.668,1
199,39.8,5319.151999999999,3.0,0.807,0.012,-0.028999999999999998,0.998,0.002,0.061,24.963,0.001,1.544,1923.128,-0.053,311.345,-118.136,0.001,-9.753,23.700,0.000,1.705,1
200,40.0,5407.264,3.0,1.0,0.012,-0.028999999999999998,0.998,0.004,0.062,25.394,0.0,1.601,1928.165,-0.054,311.66,-117.895,0.0,-9.784,24.217,-0.001,1.743,1
201,40.2,5512.2919999999995,3.0,1.0,0.012,-0.028999999999999998,0.998,0.004,0.063,25.886,-0.001,1.653,1933.298,-0.054,311.985,-117.663,0.0,-9.811,24.732,-0.001,1.780,2
202,40.4,5616.547,3.0,1.0,0.012,-0.028999999999999998,0.998,0.004,0.064,26.372,-0.001,1.706,1938.529,-0.054,312.321,-117.435,0.0,-9.835,25.247,-0.001,1.817,2
203,40.6,5719.96,3.0,0.8690000000000001,0.012,-0.028999999999999998,0.998,0.004,0.065,26.842,-0.001,1.76,1943.856,-0.054,312.668,-117.214,0.0,-9.855,25.760,-0.001,1.853,2
204,40.8,5735.309,3.0,0.132,0.012,-0.028999999999999998,0.998,0.0,0.067,26.881,-0.001,1.823,1949.239,-0.053,313.025,-117.039,0.002,-9.873,26.272,-0.001,1.890,1
205,41.0,5674.991,3.0,0.0,0.0,-0.028999999999999998,0.997,-0.002,0.071,26.57,0.001,1.897,1954.583,-0.052,313.397,-116.976,0.0,-9.882,26.218,0.000,1.886,1
206,41.2,5602.856,3.0,0.0,0.012,-0.028999999999999998,0.997,-0.001,0.074,26.227,0.0,1.966,1959.86,-0.052,313.782,-116.9,0.002,-9.871,26.193,0.000,1.885,1
207,41.4,5530.126,3.0,0.0,0.012,-0.028999999999999998,0.997,-0.002,0.078,25.879,0.0,2.03,1965.067,-0.052,314.18,-116.976,0.002,-9.852,26.426,-0.001,1.901,1
208,41.6,5466.993,3.0,0.544,0.012,-0.028999999999999998,0.997,-0.001,0.081,25.61,0.0,2.098,1970.208,-0.052,314.592,-116.942,-0.006,-9.8,25.062,-0.010,1.493,1
209,41.8,5534.874,3.0,0.9570000000000001,0.012,-0.028999999999999998,0.997,0.004,0.083,25.941,0.0,2.18,1975.364,-0.054,315.02,-116.825,0.001,-9.628,25.169,-0.002,1.596,1
210,42.0,5635.066999999999,3.0,1.0,0.012,-0.028999999999999998,0.996,0.004,0.084,26.42,-0.001,2.244,1980.604,-0.054,315.463,-116.61,-0.005,-9.522,24.685,0.009,1.764,2
211,42.2,5738.516,3.0,1.0,0.012,-0.028999999999999998,0.996,0.004,0.085,26.901,-0.001,2.308,1985.941,-0.054,315.918,-116.167,-0.001,-9.415,24.660,-0.003,1.753,2
212,42.4,5811.419,3.0,0.34600000000000003,0.012,-0.027000000000000003,0.996,0.003,0.086,27.205,-0.001,2.37,1991.364,-0.054,316.386,-115.704,-0.002,-9.3,24.650,0.001,1.752,1
213,42.6,5789.151,3.0,0.184,0.012,-0.021,0.996,-0.001,0.089,27.079,0.0,2.44,1996.791,-0.052,316.866,-115.009,-0.007,-9.148,23.135,-0.011,1.334,1
214,42.8,5735.686,3.0,0.027999999999999997,0.012,0.0,0.996,-0.001,0.091,26.815,0.002,2.454,2002.18,-0.052,317.356,-114.252,0.002,-8.872,22.995,0.001,1.401,1
215,43.0,5663.1230000000005,3.0,0.0,0.012,0.017,0.996,-0.002,0.09,26.476,-0.001,2.386,2007.505,-0.052,317.84,-113.503,-0.003,-8.706,22.354,0.008,1.713,1
216,43.2,5589.668000000001,3.0,0.0,0.012,0.028999999999999998,0.996,-0.001,0.088,26.138,0.0,2.29,2012.763,-0.052,318.309,-112.656,0.002,-8.525,22.199,-0.002,1.023,1
217,43.4,5515.7119999999995,3.0,0.0,0.012,0.033,0.996,-0.002,0.084,25.802,0.0,2.163,2017.953,-0.052,318.755,-111.94,0.003,-8.316,22.558,0.011,1.480,1
218,43.6,5444.135,3.0,0.0,0.012,0.033,0.997,-0.002,0.08,25.473,0.001,2.032,2023.078,-0.052,319.175,-111.37,0.0,-8.193,22.838,-0.004,1.480,1
219,43.8,5372.4980000000005,3.0,0.045,0.012,0.033,0.997,-0.002,0.076,25.149,0.0,1.905,2028.136,-0.051,319.569,-110.701,-0.008,-8.083,21.090,0.002,1.367,1
220,44.0,5369.686,3.0,0.8,0.012,0.033,0.997,0.002,0.073,25.184,0.0,1.813,2033.159,-0.053,319.941,-109.66,-0.009,-7.97,19.008,0.002,1.233,1
221,44.2,5456.925,3.0,1.0,0.012,0.033,0.997,0.004,0.071,25.613,0.0,1.797,2038.24,-0.054,320.301,-108.191,-0.009,-7.843,17.230,0.001,1.118,1
222,44.4,5560.133000000001,3.0,1.0,0.012,0.033,0.998,0.004,0.07,26.101,-0.001,1.799,2043.416,-0.054,320.662,-106.253,-0.011,-7.693,15.322,0.002,0.994,1
223,44.6,5663.767,3.0,1.0,0.012,0.033,0.998,0.004,0.068,26.589,-0.001,1.797,2048.689,-0.054,321.022,-103.84,-0.01,-7.514,13.528,-0.005,0.733,1
224,44.8,5734.361999999999,3.0,0.374,0.012,0.033,0.998,0.002,0.066,26.885,-0.001,1.767,2054.048,-0.054,321.381,-100.971,-0.01,-7.301,11.599,0.006,0.656,1
225,45.0,5701.653,3.0,0.04,0.012,0.033,0.998,-0.001,0.062,26.712,0.0,1.65,2059.409,-0.052,321.723,-97.719,-0.009,-7.076,9.675,0.000,0.532,1
226,45.2,5628.741999999999,3.0,0.0,0.012,0.033,0.998,-0.002,0.058,26.377,0.001,1.519,2064.715,-0.052,322.041,-94.219,-0.004,-6.855,8.769,0.002,0.472,1
227,45.4,5554.978,3.0,0.0,0.012,0.033,0.999,-0.002,0.054,26.037,0.0,1.392,2069.952,-0.052,322.333,-90.694,-0.003,-6.656,8.348,0.000,0.450,1
228,45.6,5482.356,3.0,0.0,0.012,0.033,0.999,-0.002,0.05,25.702,0.0,1.27,2075.123,-0.052,322.6,-87.139,-0.003,-6.476,8.081,0.000,0.435,1
229,45.8,5404.746999999999,3.0,0.0,0.16,0.033,0.999,-0.002,0.046,25.321,0.0,1.149,2080.225,-0.051,322.843,-83.767,0.003,-6.326,9.121,-0.001,0.491,2
230,46.0,5227.312,3.0,0.0,0.324,0.033,0.999,-0.006,0.042,24.467,0.001,1.01,2085.198,-0.049,323.059,-80.736,0.004,-6.214,10.204,0.000,0.550,2
231,46.2,4968.576,3.0,0.0,0.506,0.033,0.999,-0.008,0.038,23.224,0.002,0.862,2089.958,-0.048,323.247,-78.136,0.006,-6.143,11.300,-0.001,0.609,2
232,46.4,4647.579000000001,3.0,0.0,0.556,0.025,0.999,-0.01,0.034,21.725,0.002,0.723,2094.44,-0.047,323.406,-76.035,0.007,-6.112,12.299,-0.001,0.662,3
233,46.6,4315.4490000000005,3.0,0.0,0.568,0.002,0.999,-0.01,0.032,20.163,0.003,0.634,2098.614,-0.046,323.541,-74.322,0.004,-6.11,12.544,0.000,0.675,3
234,46.8,3971.658,3.0,0.0,0.581,-0.01,0.999,-0.01,0.032,18.553,0.001,0.592,2102.47,-0.045,323.662,-73.103,0.009,-6.13,13.668,-0.001,0.736,3
235,47.0,3628.071,3.0,0.0,0.562,-0.012,0.999,-0.01,0.033,16.937,0.002,0.557,2106.002,-0.045,323.777,-72.406,0.007,-6.169,14.548,0.000,0.783,3
236,47.2,3319.317,3.0,0.0,0.446,-0.012,0.999,-0.01,0.033,15.426,0.001,0.521,2109.22,-0.045,323.883,-72.182,0.007,-6.223,15.303,-0.001,0.824,3
237,47.4,3129.015,3.0,0.647,0.094,-0.012,0.999,-0.003,0.034,14.669,0.001,0.503,2112.202,-0.048,323.985,-72.341,0.004,-6.291,16.033,-0.001,0.863,2
238,47.6,3176.8559999999998,3.0,1.0,0.0,-0.012,0.999,0.004,0.034,14.933,-0.001,0.512,2115.162,-0.052,324.086,-72.667,0.001,-6.366,16.762,-0.001,0.902,1
239,47.8,3274.0290000000005,3.0,1.0,0.0,-0.012,0.999,0.004,0.034,15.412,0.0,0.529,2118.201,-0.052,324.191,-73.06,0.001,-6.447,17.491,-0.001,0.941,1
240,48.0,3364.005,3.0,1.0,0.0,-0.012,0.999,0.003,0.034,15.824,0.0,0.546,2121.328,-0.052,324.298,-73.512,0.002,-6.532,18.218,-0.001,0.980,1
241,48.2,3466.015,3.0,1.0,0.0,-0.016,0.999,0.004,0.034,16.313,0.0,0.566,2124.546,-0.052,324.409,-74.018,0.001,-6.621,18.944,-0.001,1.019,2
242,48.4,3567.665,3.0,0.9490000000000001,0.0,-0.021,0.999,0.003,0.034,16.789,0.0,0.589,2127.861,-0.052,324.525,-74.571,0.001,-6.713,19.669,-0.001,1.058,1
243,48.6,3665.402,3.0,0.938,0.0,-0.023,0.999,0.003,0.034,17.246,0.0,0.609,2131.269,-0.052,324.645,-75.177,0.002,-6.809,20.393,-0.001,1.097,1
244,48.8,3762.888,3.0,0.938,0.0,-0.023,0.999,0.003,0.034,17.705,0.0,0.625,2134.769,-0.052,324.768,-75.835,0.002,-6.909,21.117,-0.001,1.136,1
245,49.0,3861.178,3.0,0.938,0.0,-0.023,0.999,0.004,0.034,18.166,0.0,0.641,2138.36,-0.052,324.895,-76.546,0.002,-7.014,21.829,-0.001,1.174,1
246,49.2,3960.179,3.0,0.938,0.0,-0.021,0.999,0.004,0.034,18.632,-0.001,0.655,2142.045,-0.052,325.025,-77.261,-0.001,-7.121,22.039,0.000,1.186,1
247,49.4,4059.843,3.0,0.938,0.0,-0.021,0.999,0.004,0.034,19.1,0.0,0.671,2145.823,-0.052,325.158,-77.929,0.001,-7.227,22.540,-0.001,1.213,1
248,49.6,4160.079000000001,3.0,0.938,0.0,-0.023,0.999,0.004,0.034,19.571,-0.001,0.689,2149.694,-0.053,325.294,-78.634,0.001,-7.337,23.126,-0.001,1.244,1
249,49.8,4260.823,3.0,0.938,0.0,-0.027000000000000003,0.999,0.004,0.034,20.044,0.0,0.711,2153.66,-0.053,325.434,-79.35,0.001,-7.449,23.643,0.000,1.272,1
250,50.0,4361.9929999999995,3.0,0.938,0.0,-0.035,0.999,0.004,0.035,20.519,-0.001,0.744,2157.721,-0.053,325.579,-80.067,0.0,-7.561,23.975,-0.001,1.290,2
251,50.2,4463.259,3.0,0.938,0.0,-0.037000000000000005,0.999,0.004,0.036,20.993,0.0,0.787,2161.877,-0.053,325.732,-80.706,0.0,-7.666,24.192,0.000,1.301,2
252,50.4,4564.295,3.0,0.938,0.0,-0.037000000000000005,0.999,0.004,0.038,21.466,-0.001,0.838,2166.128,-0.053,325.894,-81.349,0.001,-7.767,24.627,-0.001,1.325,2
253,50.6,4665.084,3.0,0.938,0.0,-0.040999999999999995,0.999,0.004,0.04,21.938,-0.001,0.896,2170.473,-0.053,326.067,-81.845,-0.005,-7.855,24.006,0.001,1.291,2
254,50.8,4765.630999999999,3.0,0.938,0.0,-0.043,0.999,0.004,0.042,22.407,-0.001,0.965,2174.913,-0.053,326.253,-82.268,0.002,-7.931,24.524,-0.001,1.319,2
255,51.0,4865.92,3.0,0.938,0.0,-0.045,0.999,0.004,0.044,22.875,-0.001,1.046,2179.446,-0.053,326.453,-82.684,-0.001,-7.997,24.783,0.000,1.333,2
256,51.2,4965.958,3.0,0.938,0.0,-0.045,0.999,0.004,0.047,23.342,-0.001,1.131,2184.072,-0.054,326.67,-83.007,0.0,-8.046,24.956,0.000,1.343,2
257,51.4,5065.742,3.0,0.938,0.0,-0.045,0.999,0.004,0.05,23.807,-0.001,1.22,2188.792,-0.054,326.905,-83.335,0.001,-8.083,25.472,-0.001,1.370,2
258,51.6,5165.262,3.0,0.938,0.0,-0.045,0.999,0.004,0.053,24.27,-0.001,1.313,2193.604,-0.054,327.158,-83.674,0.0,-8.107,25.985,-0.001,1.398,2
259,51.8,5264.513000000001,3.0,0.938,0.0,-0.045,0.998,0.004,0.056,24.732,-0.001,1.411,2198.509,-0.054,327.43,-84.022,0.001,-8.118,26.497,-0.001,1.425,2
260,52.0,5363.503000000001,3.0,0.938,0.0,-0.045,0.998,0.004,0.059,25.192,-0.001,1.512,2203.506,-0.054,327.721,-84.38,0.0,-8.114,26.976,-0.001,1.451,2
261,52.2,5462.215,3.0,0.938,0.0,-0.045,0.998,0.004,0.062,25.65,-0.001,1.618,2208.594,-0.054,328.034,-84.721,0.0,-8.094,27.371,0.000,1.472,2
262,52.4,5560.653,3.0,0.937,0.0,-0.045,0.998,0.004,0.065,26.106,-0.001,1.729,2213.775,-0.054,328.368,-85.071,0.001,-8.057,27.880,-0.001,1.500,2
263,52.6,5624.043000000001,3.0,0.353,0.0,-0.045,0.998,0.002,0.069,26.369,-0.001,1.844,2219.033,-0.054,328.724,-85.437,0.001,-8.003,28.314,0.000,1.523,1
264,52.8,5599.382,3.0,0.099,0.0,-0.045,0.997,-0.001,0.075,26.218,0.0,1.983,2224.293,-0.052,329.106,-85.896,0.003,-7.93,28.819,-0.001,1.550,1
265,53.0,5543.106,3.0,0.0,0.0,-0.045,0.997,-0.001,0.081,25.934,0.0,2.113,2229.507,-0.052,329.514,-86.501,0.003,-7.835,29.324,-0.001,1.578,1
266,53.2,5476.423000000001,3.0,0.0,0.0,-0.045,0.996,-0.001,0.086,25.611,0.0,2.235,2234.659,-0.052,329.947,-87.269,0.004,-7.72,29.822,-0.001,1.604,1
267,53.4,5410.655,3.0,0.0,0.0,-0.045,0.996,-0.001,0.092,25.29,0.0,2.354,2239.746,-0.052,330.404,-88.2,0.004,-7.586,30.285,-0.001,1.629,1
268,53.6,5345.536,3.0,0.0,0.0,-0.035,0.995,-0.001,0.097,24.973,0.001,2.459,2244.769,-0.052,330.884,-89.133,-0.003,-7.423,29.373,0.002,1.427,1
269,53.8,5281.095,3.0,0.0,0.0,-0.01,0.995,-0.001,0.101,24.664,0.002,2.508,2249.73,-0.051,331.381,-90.061,0.005,-7.133,29.432,0.010,1.177,1
270,54.0,5217.229,3.0,0.0,0.0,0.013999999999999999,0.995,-0.001,0.101,24.367,-0.001,2.463,2254.63,-0.051,331.879,-90.953,-0.004,-6.895,28.232,0.012,1.371,1
271,54.2,5156.482,3.0,0.187,0.0,0.035,0.995,-0.001,0.098,24.101,0.0,2.37,2259.472,-0.051,332.363,-91.663,0.004,-6.644,27.853,-0.011,0.800,1
272,54.4,5199.105,3.0,0.977,0.0,0.039,0.995,0.003,0.095,24.346,0.001,2.304,2264.308,-0.054,332.829,-92.41,0.001,-6.377,27.940,0.008,1.353,1
273,54.6,5304.880999999999,3.0,1.0,0.0,0.039,0.996,0.004,0.093,24.861,-0.001,2.305,2269.234,-0.054,333.291,-92.921,-0.008,-6.183,26.525,0.001,1.310,2
274,54.8,5415.055,3.0,1.0,0.0,0.039,0.996,0.004,0.091,25.378,-0.001,2.303,2274.263,-0.054,333.753,-92.978,-0.008,-5.973,24.544,0.002,1.210,2
275,55.0,5524.273,3.0,1.0,0.0,0.040999999999999995,0.996,0.004,0.089,25.895,-0.001,2.295,2279.395,-0.054,334.214,-92.531,-0.009,-5.742,22.542,0.003,1.109,2
276,55.2,5633.345,3.0,1.0,0.0,0.040999999999999995,0.996,0.004,0.087,26.411,-0.001,2.279,2284.631,-0.054,334.673,-91.614,-0.009,-5.496,20.755,0.001,1.020,2
277,55.4,5742.144,3.0,1.0,0.0,0.040999999999999995,0.996,0.004,0.085,26.925,-0.001,2.259,2289.97,-0.055,335.127,-90.214,-0.01,-5.235,18.801,0.002,0.924,2
278,55.6,5850.674,3.0,1.0,0.0,0.043,0.997,0.004,0.082,27.439,-0.001,2.234,2295.411,-0.055,335.578,-88.332,-0.01,-4.958,17.057,-0.005,0.789,2
279,55.8,5958.859,3.0,1.0,0.0,0.053,0.997,0.004,0.079,27.953,-0.001,2.186,2300.955,-0.055,336.021,-85.989,-0.011,-4.662,15.171,0.002,0.684,2
280,56.0,6067.0,3.0,1.0,0.0,0.06,0.997,0.004,0.074,28.469,-0.001,2.09,2306.602,-0.055,336.451,-83.157,-0.012,-4.359,13.210,0.001,0.579,2
281,56.2,6174.6669999999995,3.0,1.0,0.0,0.06,0.998,0.004,0.069,28.985,-0.001,1.968,2312.353,-0.055,336.858,-79.863,-0.011,-4.053,11.440,0.004,0.456,2
282,56.4,6268.439,3.0,0.503,0.0,0.055,0.998,0.003,0.063,29.394,-0.001,1.828,2318.201,-0.055,337.24,-76.091,-0.012,-3.754,9.495,0.000,0.368,2
283,56.6,6231.735,3.0,0.0,0.025,0.045,0.998,-0.002,0.056,29.21,0.001,1.624,2324.065,-0.053,337.587,-71.931,-0.008,-3.472,7.934,0.001,0.285,1
284,56.8,6091.319,3.0,0.0,0.28300000000000003,0.043,0.999,-0.005,0.05,28.518,0.001,1.408,2329.84,-0.051,337.892,-67.696,-0.003,-3.222,7.409,0.001,0.261,2
285,57.0,5854.703,3.0,0.0,0.364,0.043,0.999,-0.007,0.043,27.395,0.002,1.182,2335.422,-0.049,338.151,-63.479,-0.005,-3.01,6.314,0.000,0.222,2
286,57.2,5601.222,3.0,0.0,0.40399999999999997,0.043,0.999,-0.007,0.037,26.201,0.002,0.967,2340.771,-0.049,338.367,-59.399,0.004,-2.839,6.677,0.000,0.235,2
287,57.4,5299.08,3.0,0.0,0.581,0.043,0.999,-0.009,0.031,24.796,0.002,0.769,2345.861,-0.048,338.541,-55.761,0.005,-2.716,7.739,0.000,0.272,3
288,57.6,4893.595,3.0,0.0,0.7559999999999999,0.043,1.0,-0.012,0.026,23.053,0.002,0.597,2350.634,-0.046,338.679,-52.653,0.007,-2.637,8.805,0.000,0.310,3
289,57.8,4268.755999999999,3.0,0.0,0.8440000000000001,0.043,1.0,-0.015,0.021,20.913,0.002,0.449,2355.012,-0.044,338.784,-50.157,0.009,-2.598,9.914,-0.001,0.349,3
290,58.0,3816.175,3.0,0.0,0.737,0.043,1.0,-0.015,0.015,18.693,0.002,0.301,2358.948,-0.044,338.861,-48.324,0.01,-2.598,11.004,-0.001,0.476,3
291,58.2,3592.305,3.0,0.0,0.625,0.039,1.0,-0.011,0.009,16.846,0.002,0.155,2362.481,-0.045,338.907,-47.104,0.009,-2.68,12.053,0.014,0.691,3
292,58.4,3280.086,3.0,0.0,0.242,0.035,1.0,-0.009,0.005,15.398,0.002,0.062,2365.676,-0.046,338.929,-46.351,0.003,-2.776,12.199,0.004,0.590,3
293,58.6,3211.008,3.0,0.0,0.0,0.023,1.0,0.0,0.002,15.063,0.0,0.02,2368.713,-0.05,338.938,-45.876,0.004,-2.892,13.295,-0.003,0.649,1
294,58.8,3201.159,3.0,0.809,0.0,0.017,1.0,0.001,0.001,15.053,0.0,0.002,2371.713,-0.05,338.94,-45.649,0.003,-3.025,14.285,0.000,0.698,1
295,59.0,3281.598,3.0,1.0,0.0,0.016,1.0,0.004,0.001,15.454,0.0,0.003,2374.767,-0.052,338.94,-45.538,0.001,-3.169,15.055,0.000,0.736,1
